timestamp,humidity,pir,motion,mic,temperature
1361906525000,28.70,1,1,1,21.90
1361906531000,28.60,1,0,9,21.90
1361906536000,28.60,1,0,3,21.90
1361906542000,28.50,0,-1,5,22.00
1361906548000,28.50,0,0,1,22.00
1361906554000,28.60,1,1,0,22.00
1361906559000,28.70,0,-1,2,22.10
1361906565000,28.60,1,1,0,22.00
1361906571000,28.60,0,-1,11,22.10
1361906576000,28.60,1,1,6,22.10
1361906582000,28.60,0,-1,3,22.10
1361906588000,28.60,0,0,8,22.20
1361906594000,28.60,1,1,10,22.20
1361906599000,28.60,1,0,7,22.10
1361906605000,28.60,0,-1,9,22.10
1361906611000,28.60,0,0,0,22.20
1361906616000,28.60,0,0,2,22.20
1361906622000,28.60,1,1,7,22.20
1361906628000,28.50,0,-1,5,22.20
1361906634000,28.40,1,1,7,22.20
1361906639000,28.40,1,0,5,22.20
1361906645000,28.40,1,0,1,22.20
1361906651000,28.40,0,-1,1,22.20
1361906657000,28.40,0,0,1,22.20
1361906662000,28.50,0,0,7,22.20
1361906668000,28.40,0,0,9,22.20
1361906674000,28.40,0,0,1,22.20
1361906679000,28.40,0,0,4,22.20
1361906685000,28.40,1,1,6,22.20
1361906691000,28.50,0,-1,5,22.20
1361906697000,28.50,1,1,1,22.20
1361906702000,28.50,1,0,1,22.20
1361906708000,28.50,1,0,3,22.20
1361906714000,28.50,0,-1,0,22.20
1361906719000,28.50,0,0,4,22.10
1361906725000,28.40,0,0,5,22.20
1361906731000,28.40,0,0,11,22.20
1361906737000,28.40,0,0,4,22.10
1361906742000,28.40,0,0,11,22.10
1361906748000,28.50,0,0,3,22.10
1361906754000,28.50,0,0,9,22.10
1361906759000,28.60,1,1,5,22.10
1361906765000,28.60,0,-1,4,22.10
1361906771000,28.70,0,0,1,22.10
1361906777000,28.80,0,0,12,22.10
1361906782000,28.80,0,0,0,22.10
1361906788000,28.80,0,0,1,22.00
1361906794000,28.80,1,1,5,22.00
1361906800000,28.80,0,-1,2,22.10
1361906805000,28.70,0,0,7,22.10
1361906811000,28.60,1,1,4,22.10
1361906817000,28.50,1,0,1,22.00
1361906822000,28.60,1,0,3,22.10
1361906828000,28.60,0,-1,5,22.00
1361906834000,28.60,1,1,6,22.00
1361906840000,28.60,1,0,9,22.00
1361906845000,28.60,1,0,15,22.10
1361906851000,28.60,1,0,1,22.10
1361906857000,28.60,0,-1,10,22.00
1361906862000,28.80,0,0,5,22.00
1361906870000,29.00,0,0,15,22.10
1361906874000,29.00,0,0,4,22.00
1361906880000,29.20,1,1,4,22.00
1361906885000,29.30,1,0,2,21.90
1361906891000,29.30,0,-1,1,21.80
1361906898000,29.40,0,0,6,21.80
1361906902000,29.50,0,0,3,21.70
1361906908000,29.50,0,0,6,21.60
1361906914000,29.70,1,1,3,21.50
1361906920000,29.80,1,0,7,21.40
1361906925000,30.00,1,0,2,21.30
1361906931000,30.10,1,0,4,21.30
1361906937000,30.30,0,-1,7,21.20
1361906943000,30.30,0,0,7,21.20
1361906948000,30.40,1,1,3,21.10
1361906954000,30.60,0,-1,10,21.10
1361906960000,30.70,0,0,7,21.00
1361906965000,30.80,0,0,2,21.00
1361906971000,30.90,1,1,7,21.00
1361906977000,31.00,0,-1,9,21.00
1361906983000,31.10,0,0,7,21.00
1361906988000,31.00,0,0,2,21.00
1361906994000,31.10,0,0,2,21.00
1361907000000,31.00,0,0,12,21.10
1361907005000,30.80,0,0,10,21.10
1361907011000,30.60,0,0,9,21.00
1361907017000,30.70,0,0,2,21.00
1361907023000,30.60,0,0,3,21.00
1361907028000,30.50,0,0,7,21.00
1361907034000,30.30,0,0,4,21.00
1361907040000,30.30,0,0,12,21.00
1361907045000,30.30,0,0,3,21.00
1361907051000,30.40,0,0,1,21.10
1361907057000,30.50,0,0,7,21.10
1361907063000,30.30,0,0,2,21.10
1361907068000,30.40,1,1,8,21.10
1361907074000,30.40,1,0,0,21.10
1361907080000,30.50,0,-1,1,21.10
1361907085000,30.40,1,1,10,21.10
1361907091000,30.30,0,-1,9,21.20
1361907097000,30.20,1,1,5,21.20
1361907103000,30.20,1,0,10,21.20
1361907108000,30.10,0,-1,3,21.20
1361907114000,30.00,0,0,3,21.20
1361907120000,30.00,0,0,8,21.20
1361907126000,30.00,1,1,9,21.20
1361907131000,30.00,1,0,6,21.20
1361907137000,29.90,0,-1,10,21.30
1361907143000,30.00,1,1,14,21.30
1361907148000,30.00,1,0,1,21.30
1361907154000,30.00,1,0,3,21.30
1361907160000,29.90,0,-1,6,21.30
1361907166000,29.80,0,0,8,21.30
1361907171000,29.70,0,0,0,21.30
1361907177000,29.60,1,1,1,21.30
1361907183000,29.70,0,-1,2,21.30
1361907188000,29.70,0,0,4,21.20
1361907194000,29.70,0,0,7,21.20
1361907200000,29.80,0,0,7,21.30
1361907206000,29.80,0,0,5,21.30
1361907211000,29.70,0,0,5,21.30
1361907217000,29.70,0,0,4,21.30
1361907223000,29.70,0,0,2,21.20
1361907228000,29.70,0,0,6,21.20
1361907234000,29.70,1,1,1,21.20
1361907240000,29.80,0,-1,1,21.30
1361907246000,29.80,0,0,8,21.20
1361907251000,29.80,0,0,2,21.20
1361907257000,29.80,1,1,4,21.20
1361907263000,29.80,0,-1,4,21.20
1361907269000,29.70,0,0,1,21.20
1361907274000,29.70,1,1,1,21.20
1361907280000,29.70,0,-1,2,21.30
1361907286000,29.70,0,0,10,21.30
1361907291000,29.60,0,0,6,21.30
1361907297000,29.50,0,0,2,21.20
1361907303000,29.60,0,0,7,21.30
1361907309000,29.60,0,0,3,21.30
1361907314000,29.60,0,0,5,21.30
1361907320000,29.60,0,0,13,21.30
1361907326000,29.60,0,0,2,21.30
1361907331000,29.60,0,0,11,21.30
1361907337000,29.60,0,0,2,21.30
1361907343000,29.60,0,0,13,21.40
1361907349000,29.60,0,0,10,21.40
1361907354000,29.50,0,0,11,21.40
1361907360000,29.50,0,0,5,21.40
1361907366000,29.50,0,0,4,21.40
1361907371000,29.50,0,0,4,21.40
1361907377000,29.50,0,0,5,21.40
1361907383000,29.50,0,0,3,21.40
1361907389000,29.50,0,0,8,21.40
1361907394000,29.40,0,0,8,21.40
1361907400000,29.50,0,0,2,21.50
1361907406000,29.40,0,0,6,21.40
1361907412000,29.50,0,0,9,21.50
1361907417000,29.40,0,0,7,21.40
1361907423000,29.40,0,0,8,21.50
1361907429000,29.30,0,0,6,21.40
1361907434000,29.30,0,0,11,21.50
1361907440000,29.30,0,0,1,21.50
1361907446000,29.20,0,0,2,21.40
1361907452000,29.20,0,0,11,21.40
1361907457000,29.20,0,0,2,21.40
1361907463000,29.20,0,0,3,21.40
1361907469000,29.30,0,0,4,21.40
1361907474000,29.30,0,0,1,21.30
1361907480000,29.40,0,0,8,21.40
1361907486000,29.40,0,0,2,21.40
1361907492000,29.40,0,0,4,21.30
1361907497000,29.50,1,1,3,21.30
1361907503000,29.50,1,0,1,21.40
1361907509000,29.60,1,0,12,21.40
1361907514000,29.60,0,-1,3,21.40
1361907520000,29.60,0,0,9,21.30
1361907526000,29.60,1,1,7,21.40
1361907532000,29.60,0,-1,22,21.40
1361907537000,29.60,0,0,3,21.40
1361907543000,29.70,0,0,3,21.40
1361907549000,29.70,0,0,3,21.50
1361907555000,29.60,0,0,2,21.50
1361907560000,29.40,0,0,10,21.50
1361907566000,29.40,0,0,5,21.50
1361907572000,29.40,0,0,2,21.50
1361907577000,29.40,0,0,4,21.60
1361907585000,29.60,1,1,16,21.60
1361907589000,29.50,1,0,31,21.70
1361907594000,29.40,1,0,5,21.70
1361907600000,29.30,1,0,10,21.80
1361907606000,29.20,1,0,9,21.80
1361907612000,29.10,0,-1,5,21.90
1361907619000,29.00,0,0,0,21.90
1361907623000,29.00,0,0,3,22.00
1361907629000,29.00,0,0,3,22.00
1361907635000,28.80,0,0,8,22.10
1361907640000,28.50,0,0,6,22.00
1361907646000,28.50,0,0,7,22.10
1361907652000,28.50,1,1,8,22.10
1361907657000,28.60,0,-1,1,22.20
1361907663000,28.60,1,1,3,22.10
1361907669000,28.60,0,-1,14,22.20
1361907675000,28.60,0,0,9,22.20
1361907680000,28.50,0,0,9,22.20
1361907686000,28.50,0,0,6,22.30
1361907692000,28.40,0,0,6,22.30
1361907697000,28.30,0,0,3,22.40
1361907703000,28.20,0,0,6,22.30
1361907709000,28.10,0,0,8,22.40
1361907715000,28.00,0,0,6,22.40
1361907720000,27.90,0,0,8,22.40
1361907726000,27.90,0,0,10,22.50
1361907732000,27.90,0,0,7,22.50
1361907737000,27.90,0,0,3,22.50
1361907743000,27.90,0,0,1,22.50
1361907749000,27.90,0,0,13,22.50
1361907755000,27.80,0,0,1,22.60
1361907760000,27.70,0,0,1,22.60
1361907766000,27.60,1,1,2,22.60
1361907772000,27.60,0,-1,1,22.60
1361907778000,27.70,0,0,6,22.70
1361907783000,27.70,0,0,9,22.70
1361907789000,27.60,0,0,3,22.80
1361907795000,27.70,0,0,7,22.70
1361907800000,27.60,0,0,7,22.80
1361907806000,27.60,0,0,2,22.70
1361907812000,27.50,0,0,9,22.80
1361907818000,27.50,0,0,11,22.80
1361907823000,27.50,0,0,3,22.80
1361907829000,27.50,0,0,10,22.80
1361907835000,27.40,0,0,8,22.80
1361907840000,27.40,0,0,9,22.80
1361907846000,27.30,1,1,7,22.90
1361907852000,27.30,0,-1,3,22.90
1361907858000,27.20,0,0,10,22.90
1361907863000,27.10,0,0,8,22.90
1361907869000,27.10,0,0,0,23.00
1361907875000,27.10,0,0,8,23.00
1361907880000,27.00,1,1,3,23.00
1361908275000,26.20,1,1,5,24.00
1361908281000,26.20,1,0,3,24.00
1361908287000,26.20,1,0,8,23.90
1361908292000,26.50,1,0,24,23.90
1361908298000,26.60,1,0,20,23.90
1361908304000,26.70,1,0,10,23.90
1361908309000,26.60,0,-1,4,23.90
1361908315000,26.60,1,1,3,23.90
1361908321000,26.50,1,0,15,24.00
1361908327000,26.40,1,0,9,24.00
1361908332000,26.30,1,0,7,24.10
1361908338000,26.00,1,0,1,24.20
1361908344000,25.90,1,0,3,24.20
1361908349000,25.80,1,0,12,24.20
1361908355000,25.70,0,-1,8,24.30
1361908361000,25.60,0,0,10,24.30
1361908367000,25.70,1,1,14,24.30
1361908372000,25.80,0,-1,2,24.40
1361908378000,25.70,0,0,7,24.30
1361908384000,25.60,0,0,10,24.30
1361908390000,25.60,1,1,3,24.30
1361908395000,25.50,0,-1,3,24.40
1361908401000,25.50,0,0,8,24.40
1361908408000,25.60,0,0,13,24.30
1361908412000,25.60,0,0,8,24.40
1361908418000,25.60,0,0,1,24.30
1361908424000,25.60,0,0,5,24.30
1361908430000,25.60,0,0,2,24.30
1361908435000,25.60,0,0,2,24.30
1361908441000,25.60,0,0,10,24.40
1361908447000,25.50,0,0,7,24.20
1361908452000,25.60,0,0,10,24.20
1361908458000,25.70,0,0,6,24.20
1361908464000,25.70,0,0,1,24.20
1361908470000,25.70,1,1,3,24.20
1361908475000,25.90,0,-1,10,24.20
1361908481000,25.90,1,1,9,24.20
1361908487000,25.80,1,0,2,24.30
1361908493000,25.70,1,0,1,24.30
1361908498000,25.70,0,-1,2,24.40
1361908504000,25.70,0,0,2,24.40
1361908510000,25.50,0,0,3,24.40
1361908515000,25.50,0,0,2,24.40
1361908521000,25.50,0,0,2,24.30
1361908527000,25.50,0,0,2,24.20
1361908533000,25.50,0,0,12,24.20
1361908538000,25.40,0,0,9,24.10
1361908544000,25.50,0,0,9,24.10
1361908550000,25.60,0,0,2,24.00
1361908555000,25.60,0,0,3,24.00
1361908561000,25.50,0,0,4,24.00
1361908567000,25.50,0,0,8,23.90
1361908572000,25.60,0,0,0,23.90
1361908578000,25.60,0,0,11,23.80
1361908584000,25.70,0,0,2,23.80
1361908590000,25.90,0,0,3,23.80
1361908595000,26.10,0,0,6,23.80
1361908601000,26.40,0,0,4,23.80
1361908607000,26.50,0,0,4,23.80
1361908613000,26.80,0,0,9,23.70
1361908618000,27.00,0,0,4,23.70
1361908624000,27.00,0,0,9,23.80
1361908630000,26.80,0,0,8,23.80
1361908635000,26.80,0,0,8,23.80
1361908641000,26.60,0,0,5,23.80
1361908647000,26.60,0,0,6,23.80
1361908653000,26.40,0,0,2,23.80
1361908658000,26.50,0,0,8,23.80
1361908664000,26.50,1,1,3,23.80
1361908670000,26.40,1,0,1,23.80
1361908675000,26.20,1,0,2,23.80
1361908681000,26.10,0,-1,11,23.80
1361908687000,26.00,0,0,4,23.80
1361908693000,26.00,1,1,2,23.70
1361908698000,26.00,0,-1,5,23.70
1361908704000,26.10,0,0,12,23.70
1361908710000,26.00,0,0,4,23.60
1361908716000,26.10,0,0,1,23.60
1361908721000,26.20,0,0,9,23.50
1361908727000,26.20,0,0,3,23.50
1361908733000,26.20,0,0,5,23.40
1361908738000,26.20,0,0,8,23.50
1361908744000,26.20,0,0,1,23.40
1361908750000,26.20,0,0,3,23.40
1361908756000,26.20,0,0,9,23.40
1361908761000,26.30,0,0,7,23.30
1361908767000,26.40,1,1,10,23.30
1361908773000,26.40,0,-1,5,23.30
1361908778000,26.30,0,0,14,23.30
1361908784000,26.30,0,0,7,23.30
1361908790000,26.30,0,0,10,23.30
1361908796000,26.40,0,0,7,23.30
1361908801000,26.40,0,0,6,23.20
1361908807000,26.50,0,0,8,23.20
1361908813000,26.70,0,0,4,23.20
1361908818000,26.70,0,0,1,23.20
1361908824000,26.60,0,0,8,23.20
1361908830000,26.80,0,0,3,23.20
1361908836000,26.70,0,0,8,23.20
1361908841000,26.60,0,0,5,23.20
1361908847000,26.60,0,0,10,23.30
1361908853000,26.50,1,1,6,23.30
1361908858000,26.50,1,0,7,23.30
1361908864000,26.40,1,0,8,23.20
1361908870000,26.50,0,-1,17,23.20
1361908876000,26.60,0,0,18,23.20
1361908881000,26.70,0,0,7,23.20
1361908887000,26.70,1,1,7,23.20
1361908893000,26.60,0,-1,4,23.20
1361908899000,26.50,0,0,2,23.20
1361908904000,26.50,0,0,12,23.30
1361908910000,26.60,0,0,12,23.40
1361908916000,26.50,0,0,14,23.30
1361908921000,26.40,0,0,3,23.40
1361908927000,26.30,0,0,8,23.40
1361908933000,26.30,0,0,4,23.40
1361908939000,26.40,0,0,11,23.50
1361908944000,26.40,0,0,2,23.50
1361908950000,26.50,0,0,4,23.60
1361908956000,26.50,1,1,1,23.60
1361908961000,26.50,0,-1,8,23.60
1361908967000,26.50,0,0,5,23.60
1361908973000,26.40,0,0,10,23.60
1361908979000,26.40,0,0,8,23.70
1361908984000,26.40,1,1,14,23.70
1361908990000,26.30,1,0,9,23.70
1361908996000,26.30,0,-1,12,23.70
1361909001000,26.20,0,0,1,23.70
1361909007000,26.30,0,0,10,23.70
1361909013000,26.30,0,0,1,23.70
1361909019000,26.40,0,0,10,23.80
1361909025000,26.40,0,0,15,23.70
1361909030000,26.40,0,0,7,23.80
1361909036000,26.40,1,1,6,23.80
1361909042000,26.40,0,-1,2,23.80
1361909047000,26.40,0,0,2,23.80
1361909053000,26.40,0,0,3,23.80
1361909059000,26.30,0,0,11,23.80
1361909064000,26.30,0,0,5,23.80
1361909070000,26.20,0,0,1,23.80
1361909076000,26.20,0,0,6,23.90
1361909082000,26.20,0,0,8,23.90
1361909087000,26.10,0,0,3,23.90
1361909093000,26.10,0,0,3,23.90
1361909099000,26.10,0,0,5,24.00
1361909104000,26.10,0,0,6,24.00
1361909110000,26.10,0,0,8,24.00
1361909116000,26.10,0,0,2,24.00
1361909122000,26.10,0,0,5,24.10
1361909127000,26.10,0,0,10,24.10
1361909133000,26.00,0,0,2,24.10
1361909139000,26.00,0,0,9,24.10
1361909144000,26.00,0,0,12,24.10
1361909150000,26.00,0,0,2,24.20
1361909156000,26.10,0,0,2,24.20
1361909162000,26.10,0,0,10,24.20
1361909167000,26.10,0,0,12,24.20
1361909173000,26.10,0,0,7,24.20
1361909179000,26.00,0,0,4,24.20
1361909185000,26.00,0,0,2,24.20
1361909190000,26.00,0,0,1,24.30
1361909196000,26.00,1,1,3,24.30
1361909202000,26.30,1,0,10,24.30
1361909207000,27.00,1,0,5,24.30
1361909213000,26.80,0,-1,7,24.30
1361909219000,26.50,1,1,4,24.40
1361909226000,26.40,1,0,5,24.30
1361909230000,26.20,0,-1,5,24.30
1361909236000,26.90,1,1,2,24.30
1361909242000,27.20,0,-1,2,24.30
1361909247000,26.70,0,0,12,24.30
1361909253000,26.30,0,0,6,24.30
1361909259000,26.10,0,0,5,24.30
1361909265000,25.90,0,0,4,24.20
1361909270000,25.80,0,0,1,24.20
1361909276000,25.80,0,0,6,24.20
1361909282000,25.80,0,0,5,24.10
1361909287000,25.80,0,0,2,24.10
1361909293000,25.80,0,0,3,24.10
1361909299000,25.90,0,0,3,24.10
1361909305000,25.80,1,1,5,24.00
1361909310000,25.80,1,0,1,24.00
1361909316000,25.80,0,-1,5,24.00
1361909322000,25.80,0,0,2,24.00
1361909327000,25.80,0,0,1,24.00
1361909333000,25.70,1,1,6,24.00
1361909339000,25.80,0,-1,7,23.90
1361909345000,25.70,0,0,8,24.00
1361909350000,25.70,1,1,2,24.00
1361909356000,25.70,0,-1,6,24.00
1361909362000,25.60,0,0,5,24.00
1361909368000,25.50,0,0,8,24.00
1361909373000,25.60,0,0,22,24.00
1361909379000,25.60,0,0,16,23.90
1361909385000,25.60,0,0,14,23.90
1361909390000,25.60,1,1,8,23.90
1361909396000,25.50,0,-1,13,23.80
1361909402000,25.70,0,0,3,23.90
1361909408000,25.60,1,1,10,23.80
1361909413000,25.60,0,-1,4,23.80
1361909419000,25.60,0,0,1,23.80
1361909425000,25.60,0,0,1,23.70
1361909430000,25.70,1,1,8,23.80
1361909436000,25.70,0,-1,12,23.80
1361909442000,25.80,0,0,4,23.80
1361909448000,25.90,0,0,4,23.80
1361909453000,25.90,1,1,7,23.80
1361909459000,25.90,1,0,5,23.80
1361909465000,25.90,1,0,6,23.80
1361909471000,25.90,0,-1,14,23.80
1361909476000,25.80,0,0,5,23.80
1361909482000,25.90,0,0,11,23.90
1361909488000,25.80,0,0,4,23.90
1361909493000,25.70,0,0,17,24.00
1361909499000,25.70,0,0,9,23.90
1361909505000,25.70,0,0,6,24.00
1361909511000,25.70,0,0,5,24.00
1361909516000,25.80,0,0,13,24.00
1361909522000,25.80,0,0,4,24.00
1361909528000,25.80,0,0,4,24.00
1361909533000,25.70,0,0,5,24.00
1361909539000,25.70,0,0,7,24.00
1361909545000,25.70,0,0,11,24.00
1361909551000,25.70,0,0,10,24.00
1361909556000,25.70,0,0,5,24.00
1361909562000,25.70,0,0,3,24.00
1361909568000,25.60,0,0,2,24.10
1361909573000,25.50,0,0,13,24.10
1361909579000,25.50,0,0,1,24.20
1361909585000,25.40,0,0,2,24.20
1361909591000,25.40,0,0,13,24.20
1361909596000,25.30,0,0,9,24.30
1361909602000,25.20,0,0,8,24.40
1361909608000,25.10,0,0,8,24.40
1361909613000,25.10,0,0,8,24.50
1361909619000,25.10,0,0,5,24.50
1361909625000,25.00,0,0,3,24.60
1361909631000,25.00,0,0,7,24.60
1361909636000,25.00,0,0,2,24.60
1361909642000,25.00,0,0,4,24.50
1361909648000,25.00,0,0,7,24.60
1361909653000,25.10,0,0,6,24.50
1361909659000,25.10,0,0,5,24.50
1361909665000,25.00,0,0,2,24.50
1361909671000,25.00,0,0,6,24.50
1361909676000,25.10,1,1,7,24.50
1361909682000,25.10,0,-1,0,24.50
1361909688000,25.10,0,0,2,24.50
1361909694000,25.10,0,0,6,24.50
1361909699000,25.10,0,0,6,24.50
1361909705000,25.10,0,0,3,24.50
1361909711000,25.00,1,1,6,24.50
1361909716000,25.00,1,0,0,24.50
1361909722000,25.00,1,0,7,24.50
1361909728000,25.00,1,0,1,24.60
1361909734000,24.90,0,-1,2,24.60
1361909739000,24.90,0,0,4,24.60
1361909745000,24.80,0,0,7,24.60
1361909751000,24.80,0,0,4,24.70
1361909756000,24.80,0,0,5,24.70
1361909762000,24.70,1,1,5,24.70
1361909768000,24.70,0,-1,3,24.70
1361909774000,24.70,0,0,5,24.70
1361909779000,24.70,0,0,1,24.70
1361909785000,24.80,0,0,1,24.80
1361909791000,24.80,0,0,3,24.70
1361909796000,24.80,0,0,2,24.70
1361909802000,24.90,0,0,2,24.70
1361909808000,24.90,0,0,8,24.70
1361909814000,24.90,0,0,4,24.70
1361909819000,25.00,0,0,7,24.70
1361909825000,25.00,0,0,3,24.70
1361909831000,25.10,0,0,13,24.70
1361909837000,25.10,0,0,1,24.70
1361909842000,25.10,0,0,2,24.70
1361909848000,25.10,0,0,0,24.60
1361909854000,25.00,0,0,7,24.60
1361909860000,25.00,0,0,1,24.60
1361909865000,25.00,0,0,5,24.60
1361909871000,25.00,0,0,2,24.60
1361909877000,25.10,0,0,9,24.60
1361909882000,25.10,0,0,2,24.60
1361909888000,25.10,1,1,4,24.60
1361909894000,25.10,0,-1,7,24.50
1361909899000,25.10,0,0,10,24.60
1361909905000,25.10,0,0,2,24.50
1361909911000,25.10,0,0,6,24.60
1361909917000,25.10,0,0,5,24.50
1361909922000,25.00,0,0,6,24.50
1361909928000,25.00,0,0,2,24.50
1361909934000,25.10,0,0,10,24.50
1361909939000,25.10,0,0,7,24.50
1361909945000,25.10,0,0,5,24.50
1361909951000,25.20,0,0,2,24.50
1361909957000,25.20,0,0,7,24.50
1361909962000,25.20,0,0,12,24.50
1361909968000,25.20,0,0,1,24.50
1361909974000,25.20,0,0,7,24.50
1361909980000,25.30,0,0,1,24.50
1361909985000,25.20,1,1,5,24.50
1361909991000,25.20,1,0,2,24.50
1361909997000,25.20,1,0,1,24.40
1361910002000,25.20,1,0,9,24.40
1361910008000,25.30,1,0,10,24.50
1361910014000,25.40,0,-1,9,24.40
1361910020000,25.40,1,1,6,24.40
1361910025000,25.40,1,0,4,24.40
1361910031000,25.50,0,-1,1,24.40
1361910037000,25.50,0,0,1,24.40
1361910042000,25.40,0,0,9,24.40
1361910048000,25.40,1,1,10,24.40
1361910054000,25.30,1,0,10,24.40
1361910060000,25.30,0,-1,3,24.40
1361910065000,25.30,0,0,12,24.40
1361910071000,25.20,0,0,3,24.40
1361910077000,25.20,0,0,4,24.40
1361910082000,25.10,0,0,2,24.50
1361910088000,24.90,0,0,2,24.60
1361910094000,24.90,0,0,3,24.70
1361910100000,24.80,0,0,3,24.70
1361910105000,24.70,0,0,7,24.80
1361910111000,24.70,0,0,7,24.80
1361910117000,24.70,0,0,14,24.80
1361910122000,24.70,0,0,1,24.80
1361910128000,24.80,0,0,5,24.90
1361910134000,24.70,0,0,5,24.90
1361910140000,24.70,1,1,1,25.00
1361910145000,24.60,1,0,15,25.00
1361910151000,24.50,0,-1,3,25.00
1361910157000,24.50,1,1,0,25.10
1361910163000,24.40,0,-1,13,25.10
1361910168000,24.30,0,0,5,25.20
1361910174000,24.20,0,0,20,25.20
1361910180000,24.20,0,0,1,25.30
1361910185000,24.10,1,1,8,25.40
1361910191000,24.10,0,-1,5,25.40
1361910197000,24.00,0,0,12,25.40
1361910203000,24.00,0,0,3,25.50
1361910208000,23.90,0,0,2,25.50
1361910214000,23.90,0,0,10,25.50
1361910220000,23.90,0,0,16,25.60
1361910225000,23.80,0,0,10,25.60
1361910231000,23.80,0,0,15,25.60
1361910237000,23.80,0,0,13,25.60
1361910243000,23.80,0,0,6,25.60
1361910248000,23.80,0,0,4,25.60
1361910254000,23.80,0,0,9,25.60
1361910260000,23.80,0,0,10,25.60
1361910265000,23.80,0,0,9,25.60
1361910271000,23.70,0,0,3,25.60
1361910277000,23.70,0,0,3,25.60
1361910283000,23.70,0,0,2,25.70
